title,movie_id
Home Fries(1998),tt0119304
Narc(2002),tt0272207
Black Christmas(2019),tt10481868
Moms' Night Out(2014),tt3014666
Head Over Heels(2001),tt0192111
Raise Your Voice(2004),tt0361696
The Scarlet Letter(1995),tt0114345
Pandorum(2009),tt1188729
Straw Dogs(2011),tt0999913
La Vie En Rose(2007),tt0450188
Whiteout(2009),tt0365929
The Boondock Saints II: All Saints Day(2009),tt1300851
Kinsey(2004),tt0362269
House of the Dead(2003),tt0317676
Pathfinder(2007),tt0446013
Unfinished Business(2015),tt2358925
The Best of Enemies(2019),tt4807408
Sorority Boys(2002),tt0279781
The Great Raid(2005),tt0326905
The Belko Experiment(2016),tt1082807
Bats(1999),tt0200469
The Fountain(2006),tt0414993
The Walk(2015),tt3488710
Prom(2011),tt1604171
Brokedown Palace(1999),tt0120620
The Wash(2001),tt0290332
The Girl with the Dragon Tattoo(2009),tt1132620
Emma.(2020),tt9214832
Marshall(2017),tt5301662
Lucky Numbers(2000),tt0219952
Godzilla 2000(1999),tt0188640
The Red Violin(1998),tt0120802
Cutthroat Island(1995),tt0112760
Dudley Do-Right(1999),tt0160236
Very Bad Things(1998),tt0124198
I Still Believe(2020),tt9779516
3 Strikes(2000),tt0199290
The Express(2008),tt0469903
Duplex(2003),tt0266489
I Don't Know How She Does It(2011),tt1742650
Digimon: The Movie(2000),tt0259974
Fair Game(2010),tt0977855
Thank You for Your Service(2017),tt2776878
Away We Go(2009),tt1176740
Fun Size(2012),tt1663143
Black Snake Moan(2006),tt0462200
Motherless Brooklyn(2019),tt0385887
Ringmaster(1998),tt0165494
Dark Blue(2002),tt0279331
Everybody's Fine(2009),tt0780511
Peeples(2013),tt1699755
Get Low(2009),tt1194263
A Mighty Heart(2007),tt0829459
A Single Man(2009),tt1315981
Huevos: Little Rooster's Egg-cellent Adventure(2015),tt4643580
Teaching Mrs. Tingle(1999),tt0133046
Saved!(2004),tt0332375
"Mystery, Alaska(1999)",tt0134618
Battle of the Year(2013),tt1532958
Queen of Katwe(2016),tt4341582
Movie 43(2013),tt1333125
The Deep End(2001),tt0250323
Whatever It Takes(2000),tt0202402
Suspect Zero(2004),tt0324127
Ghosts of Mars(2001),tt0228333
Boat Trip(2002),tt0285462
An Unfinished Life(2005),tt0350261
Death at a Funeral(2007),tt0795368
MacGruber(2010),tt1470023
Legends of Oz: Dorothy's Return(2013),tt0884726
Play It to the Bone(1999),tt0196857
Pushing Tin(1999),tt0120797
Sex Drive(2008),tt1135985
Death to Smoochy(2002),tt0266452
Tenacious D in the Pick of Destiny(2006),tt0365830
Johnny English Reborn(2011),tt1634122
The Love Letter(1999),tt0166252
Tall Tale(1995),tt0111359
The Promise(2016),tt4776998
Cadillac Records(2008),tt1042877
Firestorm(1998),tt0120670
Code Name: The Cleaner(2007),tt0462229
Hoot(2006),tt0453494
The Road(2009),tt0898367
A Cure for Wellness(2016),tt4731136
Connie and Carla(2004),tt0345074
Bella(2006),tt0482463
Punisher: War Zone(2008),tt0450314
The Boat That Rocked(2009),tt1131729
Blackhat(2015),tt2717822
Strange Days(1995),tt0114558
Miracle at St. Anna(2008),tt1046997
The Space Between Us(2017),tt3922818
City of Ember(2008),tt0970411
Slither(2006),tt0439815
Mortdecai(2015),tt3045616
The Imaginarium of Doctor Parnassus(2009),tt1054606
Proof(2005),tt0377107
The Curse of the Jade Scorpion(2001),tt0256524
Cyrus(2010),tt1336617
Taking Woodstock(2009),tt1127896
A Good Year(2006),tt0401445
Paranoia(2013),tt1413495
Bones(2001),tt0166110
Outside Providence(1999),tt0125971
The Forsaken(2001),tt0245120
Big Trouble(2002),tt0246464
All the King's Men(2006),tt0405676
The Big Year(2011),tt1053810
The Green Inferno(2013),tt2403021
American Dreamz(2006),tt0465142
The Hoax(2006),tt0462338
Seeking a Friend for the End of the World(2012),tt1307068
Trapped(2002),tt0280380
Phat Girlz(2006),tt0490196
Turistas(2006),tt0454970
Screwed(2000),tt0156323
Black Nativity(2013),tt1425922
An American Carol(2008),tt1190617
Crossover(2006),tt0473024
Our Brand Is Crisis(2015),tt1018765
Willard(2003),tt0310357
Redline(2007),tt0780595
Thunderbirds(2004),tt0167456
Running Scared(2006),tt0404390
200 Cigarettes(1999),tt0137338
Moonlight Mile(2002),tt0179098
Conviction(2010),tt1244754
Me and Earl and the Dying Girl(2015),tt2582496
Amour(2012),tt1602620
Town & Country(2001),tt0141907
American History X(1998),tt0120586
The Snowman(2017),tt1758810
City Island(2009),tt1174730
I Dreamed of Africa(2000),tt0167203
The Last Station(2009),tt0824758
Bride & Prejudice(2004),tt0361411
Lost & Found(1999),tt0120836
The Rules of Attraction(2002),tt0292644
A Very Long Engagement(2004),tt0344510
Gods and Monsters(1998),tt0120684
The Rocker(2008),tt1031969
It's Kind of a Funny Story(2010),tt0804497
Affliction(1997),tt0118564
What Planet Are You From?(2000),tt0181151
One Night at McCool's(2001),tt0203755
Impostor(2001),tt0160399
Ghost World(2001),tt0162346
Justin Bieber's Believe(2013),tt3165608
Sultan(2016),tt4832640
The Hurricane Heist(2018),tt5360952
Coco Before Chanel(2009),tt1035736
Every Day(2018),tt7026672
Sea Rex 3D: Journey to a Prehistoric World(2010),tt1529567
Gigli(2003),tt0299930
Just Getting Started(2017),tt5721088
The Way of the Gun(2000),tt0202677
Megiddo: The Omega Code 2(2001),tt0263728
Run Fatboy Run(2007),tt0425413
Chasing Mavericks(2012),tt1629757
Light It Up(1999),tt0172726
Lars and the Real Girl(2007),tt0805564
Death of a Nation(2018),tt8564902
Before Sunset(2004),tt0381681
The Hunt(2020),tt8244784
Luther(2003),tt0309820
Beginners(2010),tt1532503
A Most Violent Year(2014),tt2937898
Mongol: The Rise of Genghis Khan(2007),tt0416044
Kundun(1997),tt0119485
The Warrior's Way(2010),tt1032751
Where the Money Is(2000),tt0149367
Danny Collins(2015),tt1772288
Tiger Zinda Hai(2017),tt5956100
Say It Isn't So(2001),tt0239949
Little Children(2006),tt0404203
The Rhythm Section(2020),tt7134096
Monkeybone(2001),tt0166276
The Human Stain(2003),tt0308383
The Guard(2011),tt1540133
Margin Call(2011),tt1615147
The Goldfinch(2019),tt3864056
Slackers(2002),tt0240900
Bad Education(2004),tt0275491
The in Crowd(2000),tt0163676
Black & White(1999),tt0165643
Don't Let Go(2019),tt6803212
Formula 51(2001),tt0227984
Alone in the Dark(2005),tt0369226
The World's Fastest Indian(2005),tt0412080
Grind(2003),tt0338077
Gossip(2000),tt0176783
Birth(2004),tt0337876
Bleed for This(2016),tt1620935
Action Point(2018),tt6495770
The Three Burials of Melquiades Estrada(2005),tt0419294
Woman on Top(2000),tt0206420
Bubble Boy(2001),tt0258470
Jakob the Liar(1999),tt0120716
The Apparition(2012),tt1433822
From Justin to Kelly(2003),tt0339034
The Virgin Suicides(1999),tt0159097
Hamlet 2(2008),tt1104733
90 Minutes in Heaven(2015),tt4337690
Incarnate(2016),tt3216348
Just Visiting(2001),tt0189192
Igby Goes Down(2002),tt0280760
Duets(2000),tt0134630
Hamlet(1996),tt0116477
College(2008),tt0844671
War(2019),tt7430722
Atlas Shrugged: Part I(2011),tt0480239
"Lust, Caution(2007)",tt0808357
The Lookout(2007),tt0427470
Anonymous(2011),tt1521197
Bright Star(2009),tt0810784
The Company Men(2010),tt1172991
Barney's Version(2010),tt1423894
Beyond Borders(2003),tt0294357
The Adventures of Pluto Nash(2002),tt0180052
Johnny English Strikes Again(2018),tt6921996
Simply Irresistible(1999),tt0145893
Black Book(2006),tt0389557
On the Line(2001),tt0279286
Solitary Man(2009),tt1294213
Glitter(2001),tt0118589
Kiss Kiss Bang Bang(2005),tt0373469
Detroit Rock City(1999),tt0165710
Gloria(1999),tt0120683
The Water Diviner(2014),tt3007512
Whipped(2000),tt0174336
Idle Hands(1999),tt0138510
Kama Sutra: A Tale of Love(1996),tt0116743
The Gospel of John(2003),tt0377992
Tank Girl(1995),tt0114614
Please Give(2010),tt0878835
Restoration(1995),tt0114272
Playing by Heart(1998),tt0145734
Charlie Bartlett(2007),tt0423977
Morgan(2016),tt4520364
The Assassination of Jesse James by the Coward Robert Ford(2007),tt0443680
The Door in the Floor(2004),tt0348593
The Real Cancun(2003),tt0360916
The Merchant of Venice(2004),tt0379889
Anomalisa(2015),tt2401878
Friend Request(2016),tt3352390
White Man's Burden(1995),tt0114928
Scouts Guide to the Zombie Apocalypse(2015),tt1727776
Rules Don't Apply(2016),tt1974420
Phoenix Forgotten(2017),tt6574272
The Runaways(2010),tt1017451
The Good Thief(2002),tt0281820
Price of Glory(2000),tt0188160
Metallica Through the Never(2013),tt2172935
Blindness(2008),tt0861689
The Work and the Glory(2004),tt0410454
Veronica Mars(2014),tt2771372
Pootie Tang(2001),tt0258038
The Fifth Estate(2013),tt1837703
You Will Meet a Tall Dark Stranger(2010),tt1182350
Anything Else(2003),tt0313792
Another Year(2010),tt1431181
The Limey(1999),tt0165854
The Big Kahuna(1999),tt0189584
Beautiful(2000),tt0210567
Steal Big Steal Little(1995),tt0114536
Jawbreaker(1999),tt0155776
Soul Survivors(2001),tt0218619
"Synecdoche, New York(2008)",tt0383028
Chloe(2009),tt1352824
Isn't She Great(2000),tt0141399
Gracie(2007),tt0441007
Veer Zaara(2004),tt0420332
Waiting for Guffman(1996),tt0118111
Cradle Will Rock(1999),tt0150216
Kabhi Khushi Kabhie Gham...(2001),tt0248126
eXistenZ(1999),tt0120907
Letters to God(2010),tt1462054
The Perez Family(1995),tt0114113
How to Lose Friends & Alienate People(2008),tt0455538
Wolf Warrior 2(2017),tt7131870
Chéri(2009),tt1179258
Everything Must Go(2010),tt1531663
The Way Back(2010),tt1023114
Bobby Jones: Stroke of Genius(2004),tt0375104
Under the Skin(2013),tt1441395
The Dreamers(2003),tt0309987
Bucky Larson: Born to Be a Star(2011),tt1411664
The Lost City(2005),tt0343996
Never Let Me Go(2010),tt1334260
The Disappointments Room(2016),tt2364897
BloodRayne(2005),tt0383222
T2 Trainspotting(2017),tt2763304
Redbelt(2008),tt1012804
Trance(2013),tt1924429
Fan(2016),tt3495026
The Company(2003),tt0335013
The Illusionist(2010),tt0775489
Rabbit Hole(2010),tt0935075
Perfume: The Story of a Murderer(2006),tt0396171
The White Ribbon(2009),tt1149362
Wild Bill(1995),tt0114938
Oldboy(2013),tt1321511
Jem and the Holograms(2015),tt3614530
Limbo(1999),tt0164085
A Prophet(2009),tt1235166
Oliver Twist(2005),tt0380599
Incendies(2010),tt1255953
Ravenous(1999),tt0129332
We Don't Live Here Anymore(2004),tt0361309
I Love You Phillip Morris(2009),tt1045772
Novocaine(2001),tt0234354
The Work and the Glory II: American Zion(2005),tt0457530
Surviving Picasso(1996),tt0117791
Goodbye Lover(1998),tt0119219
A Sound of Thunder(2005),tt0318081
The Mighty Macs(2009),tt1034324
Only Lovers Left Alive(2013),tt1714915
Harry Brown(2009),tt1289406
Stone(2010),tt1423995
Hurlyburly(1998),tt0119336
Somewhere(2010),tt1421051
A Better Life(2011),tt1554091
Flipped(2010),tt0817177
Suicide Kings(1997),tt0120241
The City of Lost Children(1995),tt0112682
Take Shelter(2011),tt1675192
Stoker(2013),tt1682180
Steel(1997),tt0120207
Bad Lieutenant: Port of Call New Orleans(2009),tt1095217
Marci X(2003),tt0266747
Spider(2002),tt0278731
Gun Shy(2000),tt0171356
Veronica Guerin(2003),tt0312549
Ararat(2002),tt0273435
Dogville(2003),tt0276919
The Double Hour(2009),tt1379222
Married Life(2007),tt0804505
Donnie Darko(2001),tt0246578
The Joneses(2009),tt1285309
2046(2004),tt0212712
Krrish(2006),tt0432637
99 Homes(2014),tt2891174
The Devil's Double(2011),tt1270262
Snow Flower and the Secret Fan(2011),tt1541995
The Work and the Glory III: A House Divided(2006),tt0460611
Hideous Kinky(1998),tt0136244
Micmacs(2009),tt1149361
Turn It Up(2000),tt0216772
Mojin: The Lost Legend(2015),tt4276752
Me and Orson Welles(2008),tt1175506
Bee Season(2005),tt0387059
I Capture the Castle(2003),tt0300015
Find Me Guilty(2006),tt0419749
The Rover(2014),tt2345737
Mother and Child(2009),tt1121977
The Messenger(2009),tt0790712
Crush(2001),tt0245407
Lolita(1997),tt0119558
There Be Dragons(2011),tt1316616
Undiscovered(2005),tt0434424
September Dawn(2007),tt0473700
The Oogieloves in the Big Balloon Adventure(2012),tt1520498
Timecode(2000),tt0220100
Casino Jack(2010),tt1194417
A Home at the End of the World(2004),tt0359423
Attack the Block(2011),tt1478964
Owning Mahowny(2003),tt0285861
In a Better World(2010),tt1340107
The Beaver(2011),tt1321860
The Brothers Solomon(2007),tt0784972
Intermission(2003),tt0332658
The Yards(2000),tt0138946
Alone Yet Not Alone(2013),tt1986769
Princess Kaiulani(2009),tt1185344
Where the Truth Lies(2005),tt0373450
Duma(2005),tt0361715
Mirrormask(2005),tt0366780
The Last Mistress(2007),tt0437526
Without Limits(1998),tt0119934
Young Adam(2003),tt0289635
The Statement(2003),tt0340376
Middle Men(2009),tt1251757
Rocket Science(2007),tt0477078
Mozart's Sister(2010),tt1653911
Delgo(2008),tt0361500
The Caveman's Valentine(2001),tt0182000
The Secret of Kells(2009),tt0485601
Ride with the Devil(1999),tt0134154
Grey Owl(1999),tt0128239
"The Prize Winner of Defiance, Ohio(2005)",tt0406158
Texas Rangers(2001),tt0193560
Agora(2009),tt1186830
Vincere(2009),tt1156173
Not Fade Away(2012),tt1230215
Swept Away(2002),tt0291502
The Crimson Rivers(2000),tt0228786
Prefontaine(1997),tt0119937
My First Mister(2001),tt0206963
Bottle Rocket(1996),tt0115734
Ondine(2009),tt1235796
Commandments(1997),tt0115927
Machine Gun Preacher(2011),tt1586752
By the Sea(2015),tt3707106
The City of Your Final Destination(2009),tt0896923
Steamboy(2004),tt0348121
Brooklyn Rules(2007),tt0283503
Just the Ticket(1998),tt0123221
The Oh in Ohio(2006),tt0422861
Search and Destroy(1995),tt0114371
The End of Violence(1997),tt0119062
Hesher(2010),tt1403177
The Game of Their Lives(2005),tt0354595
Fish Tank(2009),tt1232776
Kung Fu Yoga(2017),tt4217392
Buffalo Soldiers(2001),tt0252299
Everybody Wants to Be Italian(2007),tt0790657
Albino Alligator(1996),tt0115495
Enter the Void(2009),tt1191111
Welcome to Sarajevo(1997),tt0120490
Monument Ave.(1998),tt0119802
Telling Lies in America(1997),tt0120303
The Yellow Handkerchief(2008),tt0954990
The Life Before Her Eyes(2007),tt0815178
Love's Labour's Lost(2000),tt0182295
Freeway(1996),tt0116361
Mickey(2004),tt0277895
Wide Awake(1998),tt0120510
Life During Wartime(2009),tt0808526
Christmas in the Clouds(2001),tt0221074
The Tempest(2010),tt1274300
Dirty(2005),tt0439544
Nil by Mouth(1997),tt0119792
Under Suspicion(2000),tt0164212
An Awfully Big Adventure(1995),tt0112427
Love's Abiding Joy(2006),tt0785025
Love(2015),tt3774694
Wilbur Wants to Kill Himself(2002),tt0329767
Brighton Rock(2010),tt1233192
High Heels and Low Lifes(2001),tt0253126
No Looking Back(1998),tt0119560
Critical Care(1997),tt0118901
All I See Is You(2016),tt4486986
The Killer Inside Me(2010),tt0954947
The Girl on the Train(2009),tt1183672
Tamara(2005),tt0401815
Onegin(1999),tt0119079
All or Nothing(2002),tt0286261
The Nutcracker: The Untold Story(2010),tt1041804
Twelve(2010),tt1407084
No Good Deed(2002),tt0292610
Desayuno De Campeones(1999),tt0120618
Outlander(2008),tt0462465
The Last Godfather(2010),tt1584131
Canadian Bacon(1995),tt0109370
Restless(2011),tt1498569
3-D Sex and Zen: Extreme Ecstasy(2011),tt1365048
Red Riding: The Year of Our Lord 1974(2009),tt1259574
Company Man(2000),tt0177650
Carlos(2010),tt1321865
Wendy(2020),tt2420124
Chain Letter(2010),tt1148200
Love Ranch(2010),tt1125929
Warriors of the Rainbow: Seediq Bale I(2011),tt2007993
The Eclipse(2009),tt1346961
The Good the Bad the Weird(2008),tt0901487
Twin Town(1997),tt0120394
Centurion(2010),tt1020558
City of Life and Death(2009),tt1124052
Trust(2010),tt1529572
The Greatest(2009),tt1226232
Gentlemen Broncos(2009),tt1161418
Blood Done Sign My Name(2010),tt1210039
Wild Target(2010),tt1235189
Lawn Dogs(1997),tt0119506
Survival of the Dead(2009),tt1134854
Freakonomics(2010),tt1152822
The Good Guy(2009),tt1247662
Ginger Snaps 2: Unleashed(2004),tt0353489
D-Tox(2002),tt0160184
Manderlay(2005),tt0342735
An Everlasting Piece(2000),tt0218182
Renaissance(2006),tt0386741
Fireflies in the Garden(2008),tt0961108
Leaves of Grass(2009),tt1151359
10th & Wolf(2006),tt0360323
Extraordinary Mission(2017),tt6690310
"Surfer, Dude(2008)",tt0976247
Heist(2015),tt3276924
The Bridge of San Luis Rey(2004),tt0356443
Mini's First Time(2006),tt0425253
Margaret(2011),tt0466893
The Last Time I Committed Suicide(1997),tt0119502
Every Day(2010),tt1301990
Defendor(2009),tt1303828
Close Your Eyes(2002),tt0286594
Committed(2000),tt0144142
Mozart and the Whale(2005),tt0392465
The Boondock Saints(1999),tt0144117
Local Color(2006),tt0472126
Salvation Boulevard(2011),tt1251743
Best Laid Plans(1999),tt0133412
Cape of Good Hope(2004),tt0398830
Hood of Horror(2006),tt0475298
Waiting for Forever(2010),tt1296898
Shade(2003),tt0323939
All the Queen's Men(2001),tt0252223
Marcelino Pan y Vino(2010),tt1757806
Molly(1999),tt0143746
5 Days of War(2011),tt1486193
The Prophet's Son(2012),tt2093269
Fascination(2004),tt0305632
Savior(1998),tt0120070
Dysfunctional Friends(2012),tt1653002
Christmas at Maxwell's(2006),tt0420550
Hell's Kitchen(1998),tt0129136
Taxman(1998),tt0138862
The Janky Promoters(2009),tt1210071
Money Fight(2012),tt1121986
Scorched(2003),tt0286947
Side Effects(2005),tt0438427
The Velocity of Gary(1998),tt0120878
